37.315415,-121.827198,1492 La Boheme St,SAN JOSE,CA,95121,2.0,2.0,988.0,757.0,1970,468888,477573,Townhouse for sale,,94,http://www.zillow.com/homes/recently_sold//homedetails/1492-La-Boheme-St-San-Jose-CA-95121/19800668_zpid/
37.324351,-121.879973,80 E Virginia St UNIT 2,SAN JOSE,CA,95112,3.0,3.0,1902.0,435.0,2009,874900,959471,Townhouse for sale,Sun.,54,http://www.zillow.com/homes/recently_sold//homedetails/80-E-Virginia-St-UNIT-2-San-Jose-CA-95112/89475047_zpid/
37.375964,-121.849986,2606 Baton Rouge Dr,SAN JOSE,CA,95133,4.0,4.0,1648.0,897.0,2005,898888,945092,Townhouse for sale,Sun.,9,http://www.zillow.com/homes/recently_sold//homedetails/2606-Baton-Rouge-Dr-San-Jose-CA-95133/79843083_zpid/
37.318218,-121.841932,2183 Summerton Dr,SAN JOSE,CA,95122,2.0,3.0,1052.0,531.0,1985,558000,554795,Townhouse for sale,days,13,http://www.zillow.com/homes/recently_sold//homedetails/2183-Summerton-Dr-San-Jose-CA-95122/19717312_zpid/
37.373213,-121.879221,1630 Vendre Pl,SAN JOSE,CA,95131,2.0,3.0,1481.0,1598.0,2014,968000,900159,Townhouse for sale,Sun.,1,http://www.zillow.com/homes/recently_sold//homedetails/1630-Vendre-Pl-San-Jose-CA-95131/122249251_zpid/
37.378506,-121.859258,2392 Taproot Ct,SAN JOSE,CA,95133,2.0,2.0,1042.0,1542.0,1972,585000,607919,Townhouse for sale,,46,http://www.zillow.com/homes/recently_sold//homedetails/2392-Taproot-Ct-San-Jose-CA-95133/19571422_zpid/
37.38161,-121.824877,303 Titleist Ct,SAN JOSE,CA,95127,3.0,3.0,2045.0,2326.0,1988,924888,863782,Townhouse for sale,Sun.,9,http://www.zillow.com/homes/recently_sold//homedetails/303-Titleist-Ct-San-Jose-CA-95127/19780606_zpid/
37.299648,-121.951825,3145 Loma Verde Dr APT 15,SAN JOSE,CA,95117,2.0,3.0,1306.0,1507.0,1976,799000,831622,Townhouse for sale,Sun.,19,http://www.zillow.com/homes/recently_sold//homedetails/3145-Loma-Verde-Dr-APT-15-San-Jose-CA-95117/19610395_zpid/
37.298701,-121.959193,1436 Millich Ln,SAN JOSE,CA,95117,2.0,3.0,1292.0,1276.0,1972,950000,963041,Townhouse for sale,days,25,http://www.zillow.com/homes/recently_sold//homedetails/1436-Millich-Ln-San-Jose-CA-95117/19609264_zpid/
37.290179,-121.959545,503 Latimer Cir,CAMPBELL,CA,95008,4.0,3.0,1432.0,1319.0,1973,1050000,1036268,Townhouse for sale,days,138,http://www.zillow.com/homes/recently_sold//homedetails/503-Latimer-Cir-Campbell-CA-95008/19609883_zpid/
37.296785,-121.960633,556 Valley Forge Way # 556,Campbell,CA,95008,3.0,3.0,1242.0,1450.0,1975,899000,933111,Townhouse for sale,Sat.,6,http://www.zillow.com/homes/recently_sold//homedetails/556-Valley-Forge-Way-556-Campbell-CA-95008/2085581730_zpid/
37.326066,-121.974295,169 Kiely Blvd,SANTA CLARA,CA,95051,2.0,3.0,1300.0,1568.0,1976,1128000,1160700,Townhouse for sale,Sun.,2,http://www.zillow.com/homes/recently_sold//homedetails/169-Kiely-Blvd-Santa-Clara-CA-95051/19600727_zpid/
37.338673,-121.978907,817 Creekside Pl,SANTA CLARA,CA,95051,3.0,3.0,1235.0,1433.0,1993,1175000,1181458,Townhouse for sale,Sun.,13,http://www.zillow.com/homes/recently_sold//homedetails/817-Creekside-Pl-Santa-Clara-CA-95051/19596005_zpid/
37.284779,-121.941947,466 Sam Cava Ln,Campbell,CA,95008,4.0,4.0,2135.0,1163.0,2016,1598888,1632000,Townhouse for sale,Sun.,52,http://www.zillow.com/homes/recently_sold//homedetails/466-Sam-Cava-Ln-Campbell-CA-95008/243211035_zpid/
37.283754,-121.943948,246 Railway Ave # BPLH2X,Campbell,CA,95008,4.0,3.5,2166.0,-1.0,2019,1326990,1420034,New construction,Open,11,"http://www.zillow.com/homes/recently_sold/2088606123_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
37.283754,-121.943948,246 Railway Ave # QDZRY7,Campbell,CA,95008,3.0,3.5,1868.0,-1.0,2019,1244990,1369774,New construction,Open,9,"http://www.zillow.com/homes/recently_sold/2088606122_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
